episode,block,version,first_version_in_block,block_started_utc,policy,final_status,report_flag,decision_rule,attempts_consumed,consumed_attempt_ids,research_only_attempt_ids,prefix_categories,indicator,indicator_value,prefix_elapsed_s,indeterminate_reason
etcd7492,17,V_ok,V_bad,2026-09-22T22:01:09.603822Z,P3,ACCEPT,,P3: stop at first zero and accept; block after 3 nonzero,1,a1:seq100:10c8f4954a2e,a2:seq101:4771d0c7cd77 a3:seq102:d9613e6ce925,PASS,N,0,0.639,
etcd7492,17,V_ok,V_bad,2026-09-22T22:01:09.603822Z,P3-retain,ACCEPT,,P3-retain: P3's prefix and decision; accept after a failure is flagged,1,a1:seq100:10c8f4954a2e,a2:seq101:4771d0c7cd77 a3:seq102:d9613e6ce925,PASS,N,0,0.639,
etcd7492,18,V_bad,V_bad,2026-09-22T22:01:12.155992Z,P1,ACCEPT,,"P1: first attempt only; nonzero blocks, zero accepts",1,a1:seq103:aaabe038b6ab,a2:seq104:19ecc8c696bb a3:seq105:690841ec3055,PASS,S,0,0.636,
etcd7492,18,V_bad,V_bad,2026-09-22T22:01:12.155992Z,P3,ACCEPT,,P3: stop at first zero and accept; block after 3 nonzero,1,a1:seq103:aaabe038b6ab,a2:seq104:19ecc8c696bb a3:seq105:690841ec3055,PASS,S,0,0.636,
etcd7492,18,V_bad,V_bad,2026-09-22T22:01:12.155992Z,P3-retain,ACCEPT,,P3-retain: P3's prefix and decision; accept after a failure is flagged,1,a1:seq103:aaabe038b6ab,a2:seq104:19ecc8c696bb a3:seq105:690841ec3055,PASS,S,0,0.636,
etcd7492,18,V_ok,V_bad,2026-09-22T22:01:14.139101Z,P1,ACCEPT,,"P1: first attempt only; nonzero blocks, zero accepts",1,a1:seq106:c1b33c85c24f,a2:seq107:021c553f508e a3:seq108:5ab42cf9bc50,PASS,N,0,0.634,
etcd7492,18,V_ok,V_bad,2026-09-22T22:01:14.139101Z,P3,ACCEPT,,P3: stop at first zero and accept; block after 3 nonzero,1,a1:seq106:c1b33c85c24f,a2:seq107:021c553f508e a3:seq108:5ab42cf9bc50,PASS,N,0,0.634,
etcd7492,18,V_ok,V_bad,2026-09-22T22:01:14.139101Z,P3-retain,ACCEPT,,P3-retain: P3's prefix and decision; accept after a failure is flagged,1,a1:seq106:c1b33c85c24f,a2:seq107:021c553f508e a3:seq108:5ab42cf9bc50,PASS,N,0,0.634,
etcd7492,19,V_bad,V_ok,2026-09-22T22:01:18.708301Z,P1,ACCEPT,,"P1: first attempt only; nonzero blocks, zero accepts",1,a1:seq112:2bcd26725dd9,a2:seq113:f1dd9d191ba0 a3:seq114:8648962df8f0,PASS,S,0,0.676,
etcd7492,19,V_bad,V_ok,2026-09-22T22:01:18.708301Z,P3,ACCEPT,,P3: stop at first zero and accept; block after 3 nonzero,1,a1:seq112:2bcd26725dd9,a2:seq113:f1dd9d191ba0 a3:seq114:8648962df8f0,PASS,S,0,0.676,
etcd7492,19,V_bad,V_ok,2026-09-22T22:01:18.708301Z,P3-retain,ACCEPT,,P3-retain: P3's prefix and decision; accept after a failure is flagged,1,a1:seq112:2bcd26725dd9,a2:seq113:f1dd9d191ba0 a3:seq114:8648962df8f0,PASS,S,0,0.676,
etcd7492,19,V_ok,V_ok,2026-09-22T22:01:16.817927Z,P1,ACCEPT,,"P1: first attempt only; nonzero blocks, zero accepts",1,a1:seq109:1974f2ed672d,a2:seq110:b0b27a0b70db a3:seq111:7474c461baa3,PASS,N,0,0.63,
etcd7492,19,V_ok,V_ok,2026-09-22T22:01:16.817927Z,P3,ACCEPT,,P3: stop at first zero and accept; block after 3 nonzero,1,a1:seq109:1974f2ed672d,a2:seq110:b0b27a0b70db a3:seq111:7474c461baa3,PASS,N,0,0.63,
etcd7492,19,V_ok,V_ok,2026-09-22T22:01:16.817927Z,P3-retain,ACCEPT,,P3-retain: P3's prefix and decision; accept after a failure is flagged,1,a1:seq109:1974f2ed672d,a2:seq110:b0b27a0b70db a3:seq111:7474c461baa3,PASS,N,0,0.63,
etcd7492,20,V_bad,V_bad,2026-09-22T22:01:21.407550Z,P1,ACCEPT,,"P1: first attempt only; nonzero blocks, zero accepts",1,a1:seq115:1fc756d55d08,a2:seq116:31cc5b774ff9 a3:seq117:41fd509ff840,PASS,S,0,0.606,
etcd7492,20,V_bad,V_bad,2026-09-22T22:01:21.407550Z,P3,ACCEPT,,P3: stop at first zero and accept; block after 3 nonzero,1,a1:seq115:1fc756d55d08,a2:seq116:31cc5b774ff9 a3:seq117:41fd509ff840,PASS,S,0,0.606,
etcd7492,20,V_bad,V_bad,2026-09-22T22:01:21.407550Z,P3-retain,ACCEPT,,P3-retain: P3's prefix and decision; accept after a failure is flagged,1,a1:seq115:1fc756d55d08,a2:seq116:31cc5b774ff9 a3:seq117:41fd509ff840,PASS,S,0,0.606,
etcd7492,20,V_ok,V_bad,2026-09-22T22:02:10.994668Z,P1,ACCEPT,,"P1: first attempt only; nonzero blocks, zero accepts",1,a1:seq118:2a080674b916,a2:seq119:b4979a1d9011 a3:seq120:153320678a70,PASS,N,0,0.655,
etcd7492,20,V_ok,V_bad,2026-09-22T22:02:10.994668Z,P3,ACCEPT,,P3: stop at first zero and accept; block after 3 nonzero,1,a1:seq118:2a080674b916,a2:seq119:b4979a1d9011 a3:seq120:153320678a70,PASS,N,0,0.655,
etcd7492,20,V_ok,V_bad,2026-09-22T22:02:10.994668Z,P3-retain,ACCEPT,,P3-retain: P3's prefix and decision; accept after a failure is flagged,1,a1:seq118:2a080674b916,a2:seq119:b4979a1d9011 a3:seq120:153320678a70,PASS,N,0,0.655,
